P1	P2
856178	851734
856178	851754
856178	851934
856178	852569
856178	852809
856178	852814
856178	852864
856178	853186
856178	853271
856178	853523
856178	853568
856178	853667
856178	853718
856178	853836
856178	854064
856178	854162
856178	854309
856178	854480
856178	854678
856178	854772
856178	854776
856178	854851
856178	854976
856178	855054
856178	855102
856178	855239
856178	855263
856178	855407
856178	855418
856178	855522
856178	855656
856178	855766
856178	856358
856178	856583
856178	856763
856178	856817
856178	856847
856178	856859
856178	856895
856179	850534
856179	850561
856179	850574
856179	850776
856179	850966
856179	851220
856179	851222
856179	851717
856179	851737
856179	852001
856179	852244
856179	852392
856179	852569
856179	852582
856179	852702
856179	853327
856179	853536
856179	853922
856179	854020
856179	854042
856179	854087
856179	854158
856179	854191
856179	854200
856179	854356
856179	854516
856179	854725
856179	854966
856179	855217
856179	855305
856179	855386
856179	855404
856179	855506
856179	855626
856179	855922
856179	856052
856179	856404
856179	856481
856179	856560
856179	856610
856179	856850
856179	856908
856179	856909
856180	853353
856180	855080
856181	850507
856181	850805
856181	850888
856181	851115
856181	851209
856181	851225
856181	851410
856181	851494
856181	851559
856181	851592
856181	851657
856181	852108
856181	852168
856181	852206
856181	852248
856181	852303
856181	852410
856181	852456
856181	852483
856181	852493
856181	852636
856181	852637
856181	852703
856181	852878
856181	852947
856181	852968
856181	852988
856181	852992
856181	853339
856181	853668
856181	853854
856181	854020
856181	854130
856181	854170
856181	854191
856181	854249
856181	854301
856181	854756
856181	854864
856181	854920
856181	855176
856181	855221
856181	855465
856181	855575
856181	855643
856181	855969
856181	856065
856181	856182
856181	856410
856181	856458
856181	856482
856181	856567
856181	856817
856182	854892
856182	855034
856183	850325
856183	850419
856183	850427
856183	850598
856183	850620
856183	850728
856183	850744
856183	850894
856183	850915
856183	850966
856183	851027
856183	851030
856183	851088
856183	851100
856183	851441
856183	851542
856183	851562
856183	851618
856183	851714
856183	851737
856183	851889
856183	851984
856183	852295
856183	852493
856183	852497
856183	852516
856183	852655
856183	852766
856183	852814
856183	852947
856183	852989
856183	853036
856183	853100
856183	853122
856183	853191
856183	853255
856183	853256
856183	853260
856183	853280
856183	853303
856183	853353
856183	853697
856183	853747
856183	853836
856183	854020
856183	854135
856183	854203
856183	854309
856183	854356
856183	854361
856183	854678
856183	854825
856183	854869
856183	854874
856183	854875
856183	854912
856183	854918
856183	854987
856183	855003
856183	855017
856183	855139
856183	855217
856183	855274
856183	855404
856183	855475
856183	855575
856183	855613
856183	855700
856183	855706
856183	855710
856183	855787
856183	855981
856183	856134
856183	856220
856183	856297
856183	856412
856183	856437
856183	856455
856183	856499
856183	856508
856183	856583
856183	856654
856183	856681
856183	856696
856183	856715
856183	856743
856183	856817
856183	856864
856183	856895
856183	856909
856183	856918
856183	856924
856184	852722
856184	856230
856186	851415
856186	851426
856186	851803
856186	852386
856186	852497
856186	852801
856186	852860
856186	853997
856186	854503
856186	855274
856186	855929
856186	856165
856186	856201
856186	856613
856186	856799
856186	856891
856187	850366
856187	850822
856187	851102
856187	852059
856187	852171
856187	856023
856187	856117
856188	850420
856188	850620
856188	851580
856188	852360
856188	853669
856188	855480
856188	856589
856188	856819
856191	850504
856191	850692
856191	851415
856191	851442
856191	851458
856191	851549
856191	851686
856191	851705
856191	851832
856191	851962
856191	852088
856191	852228
856191	852637
856191	852663
856191	853319
856191	854020
856191	855575
856191	855706
856191	856065
856191	856083
856191	856895
856191	856924
856193	850742
856193	851727
856193	854292
856194	850369
856194	850398
856194	851832
856194	851878
856194	852074
856194	852097
856194	852264
856194	852325
856194	853502
856194	853860
856194	853906
856194	853963
856194	853968
856194	853991
856194	854256
856194	855527
856194	855941
856194	856697
856195	850394
856195	850550
856195	851082
856195	851100
856195	852353
856195	852415
856195	853114
856195	853249
856195	853712
856195	854203
856195	854301
856195	854741
856195	855360
856195	855488
856195	856002
856195	856019
856195	856351
856195	856422
856195	856511
856195	856912
856195	100009271
856196	850444
856196	850669
856196	851492
856196	851644
856196	851705
856196	851726
856196	851843
856196	851920
856196	851974
856196	852142
856196	852241
856196	852324
856196	852481
856196	853175
856196	853604
856196	853618
856196	853777
856196	853941
856196	854057
856196	854093
856196	854295
856196	854419
856196	854879
856196	854919
856196	855291
856196	856374
856196	856778
856196	856819
856197	856058
856198	852002
856198	855339
856200	850324
856200	850358
856200	850385
856200	850451
856200	850492
856200	850504
856200	850506
856200	850507
856200	850508
856200	850513
856200	850523
856200	850527
856200	850529
856200	850539
856200	850540
856200	850543
856200	850545
856200	850550
856200	850574
856200	850584
856200	850585
856200	850609
856200	850612
856200	850613
856200	850628
856200	850657
856200	850676
856200	850677
856200	850696
856200	850775
856200	850819
856200	850822
856200	850905
856200	850907
856200	850920
856200	850930
856200	850980
856200	851024
856200	851029
856200	851032
856200	851051
856200	851055
856200	851059
856200	851085
856200	851086
856200	851088
856200	851100
856200	851123
856200	851135
856200	851161
856200	851180
856200	851181
856200	851220
856200	851259
856200	851266
856200	851314
856200	851321
856200	851367
856200	851410
856200	851411
856200	851420
856200	851431
856200	851454
856200	851461
856200	851501
856200	851506
856200	851532
856200	851548
856200	851558
856200	851565
856200	851569
856200	851584
856200	851623
856200	851641
856200	851647
856200	851655
856200	851656
856200	851661
856200	851723
856200	851741
856200	851746
856200	851752
856200	851763
856200	851781
856200	851789
856200	851814
856200	851824
856200	851832
856200	851835
856200	851842
856200	851869
856200	851877
856200	851892
856200	851928
856200	851939
856200	851946
856200	851952
856200	851965
856200	851967
856200	851979
856200	851984
856200	851990
856200	851998
856200	852013
856200	852047
856200	852053
856200	852074
856200	852080
856200	852112
856200	852169
856200	852171
856200	852194
856200	852206
856200	852209
856200	852212
856200	852224
856200	852228
856200	852238
856200	852239
856200	852246
856200	852262
856200	852309
856200	852324
856200	852337
856200	852352
856200	852361
856200	852368
856200	852369
856200	852370
856200	852388
856200	852406
856200	852422
856200	852440
856200	852444
856200	852457
856200	852468
856200	852481
856200	852483
856200	852511
856200	852512
856200	852513
856200	852514
856200	852592
856200	852638
856200	852646
856200	852730
856200	852747
856200	852753
856200	852762
856200	852791
856200	852798
856200	852802
856200	852805
856200	852806
856200	852810
856200	852822
856200	852839
856200	852869
856200	852885
856200	852886
856200	852893
856200	852899
856200	852911
856200	852920
856200	852935
856200	852937
856200	852969
856200	852976
856200	852984
856200	852991
856200	852995
856200	853010
856200	853017
856200	853026
856200	853028
856200	853041
856200	853051
856200	853060
856200	853079
856200	853082
856200	853085
856200	853090
856200	853100
856200	853112
856200	853114
856200	853128
856200	853133
856200	853155
856200	853170
856200	853173
856200	853186
856200	853216
856200	853287
856200	853350
856200	853359
856200	853381
856200	853385
856200	853393
856200	853447
856200	853462
856200	853500
856200	853503
856200	853526
856200	853528
856200	853531
856200	853538
856200	853562
856200	853568
856200	853576
856200	853582
856200	853604
856200	853609
856200	853631
856200	853641
856200	853646
856200	853650
856200	853681
856200	853690
856200	853697
856200	853702
856200	853741
856200	853743
856200	853748
856200	853773
856200	853834
856200	853840
856200	853846
856200	853873
856200	853874
856200	853886
856200	853899
856200	853931
856200	853952
856200	853961
856200	853985
856200	853992
856200	854016
856200	854021
856200	854037
856200	854059
856200	854073
856200	854087
856200	854138
856200	854157
856200	854162
856200	854168
856200	854185
856200	854209
856200	854231
856200	854242
856200	854245
856200	854289
856200	854294
856200	854328
856200	854353
856200	854359
856200	854376
856200	854377
856200	854414
856200	854425
856200	854433
856200	854469
856200	854489
856200	854500
856200	854640
856200	854653
856200	854656
856200	854659
856200	854680
856200	854688
856200	854718
856200	854737
856200	854758
856200	854759
856200	854763
856200	854791
856200	854822
856200	854834
856200	854839
856200	854840
856200	854854
856200	854866
856200	854875
856200	854879
856200	854918
856200	854924
856200	854926
856200	854940
856200	854972
856200	854982
856200	854983
856200	854984
856200	854995
856200	854997
856200	855034
856200	855043
856200	855089
856200	855103
856200	855107
856200	855114
856200	855139
856200	855218
856200	855226
856200	855243
856200	855267
856200	855269
856200	855276
856200	855281
856200	855300
856200	855342
856200	855401
856200	855405
856200	855428
856200	855429
856200	855439
856200	855447
856200	855460
856200	855469
856200	855471
856200	855487
856200	855499
856200	855506
856200	855513
856200	855522
856200	855569
856200	855575
856200	855584
856200	855585
856200	855605
856200	855609
856200	855621
856200	855653
856200	855661
856200	855690
856200	855721
856200	855726
856200	855771
856200	855787
856200	855789
856200	855808
856200	855820
856200	855858
856200	855943
856200	855945
856200	855960
856200	856009
856200	856012
856200	856019
856200	856021
856200	856022
856200	856063
856200	856079
856200	856086
856200	856094
856200	856099
856200	856153
856200	856274
856200	856290
856200	856297
856200	856306
856200	856311
856200	856364
856200	856371
856200	856398
856200	856415
856200	856420
856200	856441
856200	856456
856200	856466
856200	856488
856200	856507
856200	856569
856200	856598
856200	856642
856200	856650
856200	856657
856200	856658
856200	856677
856200	856695
856200	856723
856200	856726
856200	856729
856200	856736
856200	856741
856200	856756
856200	856778
856200	856781
856200	856828
856200	856847
856200	856848
856200	856859
856200	856860
856200	856885
856200	856891
856200	856895
856200	856901
856200	856909
856200	1466417
856200	1466423
856200	1466440
856200	1466447
856200	1466498
856200	1466501
856200	1466512
856201	850822
856201	851383
856201	851478
856201	851723
856201	851754
856201	851814
856201	852039
856201	852371
856201	852382
856201	852810
856201	853098
856201	853871
856201	853997
856201	854424
856201	854543
856201	854663
856201	855083
856201	855177
856201	855231
856201	855320
856201	855357
856201	856154
856201	856891
856203	850320
856203	850324
856203	850352
856203	850361
856203	850373
856203	850397
856203	850431
856203	850486
856203	850504
856203	850513
856203	850514
856203	850578
856203	850592
856203	850705
856203	850778
856203	850787
856203	851000
856203	851265
856203	851311
856203	851368
856203	851401
856203	851410
856203	851414
856203	851457
856203	851479
856203	851509
856203	851524
856203	851529
856203	851572
856203	851579
856203	851634
856203	851692
856203	851702
856203	851710
856203	851734
856203	851755
856203	851761
856203	851821
856203	851886
856203	851888
856203	851910
856203	852045
856203	852087
856203	852109
856203	852123
856203	852150
856203	852171
856203	852194
856203	852197
856203	852231
856203	852279
856203	852388
856203	852401
856203	852414
856203	852471
856203	852502
856203	852525
856203	852526
856203	852542
856203	852561
856203	852600
856203	852691
856203	852775
856203	852957
856203	853005
856203	853125
856203	853169
856203	853205
856203	853248
856203	853373
856203	853376
856203	853390
856203	853417
856203	853464
856203	853477
856203	853484
856203	853494
856203	853571
856203	853596
856203	853638
856203	853673
856203	853705
856203	853730
856203	853793
856203	853803
856203	853808
856203	853823
856203	853828
856203	853834
856203	854000
856203	854073
856203	854186
856203	854229
856203	854240
856203	854260
856203	854292
856203	854295
856203	854357
856203	854407
856203	854531
856203	854562
856203	854677
856203	854778
856203	854826
856203	854862
856203	854955
856203	854985
856203	855009
856203	855011
856203	855029
856203	855037
856203	855091
856203	855178
856203	855204
856203	855263
856203	855451
856203	855489
856203	855528
856203	855881
856203	855967
856203	855990
856203	856024
856203	856044
856203	856089
856203	856097
856203	856115
856203	856336
856203	856383
856203	856415
856203	856433
856203	856437
856203	856579
856203	856600
856203	856616
856203	856617
856203	856633
856203	856709
856203	856723
856203	856738
856203	856777
856203	856877
856203	856899
856203	856937
856207	852271
856208	7321
856208	850370
856208	851148
856208	851415
856208	851709
856208	851996
856208	852013
856208	852451
856208	852810
856208	852888
856208	853098
856208	853252
856208	853301
856208	853535
856208	853805
856208	853862
856208	854157
856208	854385
856208	854399
856208	854748
856208	854791
856208	854999
856208	855224
856208	856317
856208	856547
856208	856579
856208	856846
856208	856882
856209	851988
856209	854497
856209	855332
856210	850636
856210	850930
856210	851259
856210	851418
856210	851714
856210	851923
856210	851996
856210	852095
856210	852864
856210	854718
856210	856739
856212	850383
856212	851051
856212	851111
856212	852424
856212	852826
856212	853673
856212	853751
856212	854153
856212	854292
856212	854493
856212	855245
856212	855643
856212	855931
856213	850427
856213	850541
856213	850745
856213	850754
856213	850904
856213	851474
856213	851494
856213	851653
856213	851722
856213	852480
856213	852502
856213	853396
856213	853514
856213	853556
856213	853800
856213	853900
856213	853966
856213	854090
856213	854536
856213	854834
856213	855055
856213	855153
856213	855282
856213	855581
856213	855648
856213	855925
856213	856772
856213	856845
856213	856861
856213	856895
856216	850328
856216	850367
856216	850397
856216	850427
856216	850528
856216	850561
856216	850601
856216	850637
856216	850703
856216	850704
856216	850705
856216	850774
856216	850839
856216	850889
856216	850894
856216	850981
856216	851025
856216	851048
856216	851071
856216	851126
856216	851201
856216	851222
856216	851263
856216	851335
856216	851452
856216	851509
856216	851661
856216	851727
856216	851741
856216	851752
856216	851910
856216	851934
856216	851968
856216	851984
856216	852004
856216	852096
856216	852206
856216	852357
856216	852386
856216	852428
856216	852532
856216	852592
856216	852680
856216	852701
856216	852814
856216	853030
856216	853144
856216	853186
856216	853195
856216	853303
856216	853305
856216	853463
856216	853509
856216	853522
856216	853596
856216	853681
856216	853714
856216	853957
856216	853970
856216	854073
856216	854135
856216	854204
856216	854437
856216	854439
856216	854485
856216	854657
856216	854725
856216	854826
856216	854915
856216	854966
856216	855281
856216	855569
856216	855575
856216	855586
856216	855767
856216	855787
856216	855917
856216	855929
856216	855942
856216	855953
856216	856036
856216	856051
856216	856165
856216	856312
856216	856362
856216	856412
856216	856425
856216	856486
856216	856570
856216	856572
856216	856583
856216	856751
856216	856919
856217	852976
856218	891
856218	850430
856218	850541
856218	850619
856218	850708
856218	850896
856218	851631
856218	851757
856218	852028
856218	852376
856218	852822
856218	853096
856218	853629
856218	853671
856218	854212
856218	854221
856218	854776
856218	855936
856218	855959
856218	856223
856218	856236
856218	856355
856218	856449
856218	856505
856218	856674
856218	856731
856218	856742
856218	856830
856219	851725
856219	851754
856219	851809
856219	851811
856219	853347
856219	853896
856219	854111
856219	854276
856219	855835
856219	856612
856220	850505
856220	850713
856220	850973
856220	851025
856220	851406
856220	851591
856220	851714
856220	852324
856220	852709
856220	852724
856220	852732
856220	854335
856220	855219
856220	856321
856220	856457
856220	856901
856220	856909
856221	850347
856221	850521
856221	850749
856221	851455
856221	851457
856221	851507
856221	851647
856221	851787
856221	851840
856221	851962
856221	852169
856221	852324
856221	852326
856221	852327
856221	852522
856221	852702
856221	852809
856221	852994
856221	853023
856221	853091
856221	853097
856221	853124
856221	853477
856221	853539
856221	853619
856221	853668
856221	853757
856221	853888
856221	853954
856221	853997
856221	854192
856221	854232
856221	854369
856221	854373
856221	854513
856221	854678
856221	854922
856221	854928
856221	854957
856221	854966
856221	855012
856221	855170
856221	855321
856221	855591
856221	855602
856221	855619
856221	855661
856221	855704
856221	855893
856221	856028
856221	856050
856221	856231
856221	856361
856222	850905
856222	851988
856222	852504
856222	856195
856222	856870
856223	851140
856223	852361
856223	854066
856223	854433
856223	854435
856223	855229
856223	856355
856223	856422
856223	856607
856223	856731
856223	856742
856226	850344
856226	850384
856226	850501
856226	850562
856226	850658
856226	850768
856226	850775
856226	850826
856226	850897
856226	850935
856226	850939
856226	851214
856226	851222
856226	851335
856226	851342
856226	851371
856226	851394
856226	851418
856226	851542
856226	851567
856226	851577
856226	851647
856226	851666
856226	851719
856226	851781
856226	851788
856226	851800
856226	851802
856226	851975
856226	851996
856226	852064
856226	852106
856226	852202
856226	852222
856226	852266
856226	852447
856226	852519
856226	852551
856226	852578
856226	852606
856226	852701
856226	852721
856226	852740
856226	852763
856226	852818
856226	852858
856226	852868
856226	853036
856226	853093
856226	853122
856226	853264
856226	853318
856226	853662
856226	853747
856226	853757
856226	853777
856226	853880
856226	853922
856226	853967
856226	854063
856226	854102
856226	854162
856226	854179
856226	854191
856226	854204
856226	854208
856226	854273
856226	854291
856226	854303
856226	854399
856226	854509
856226	854678
856226	854940
856226	854966
856226	855029
856226	855067
856226	855132
856226	855329
856226	855349
856226	855408
856226	855409
856226	855420
856226	855483
856226	855492
856226	855522
856226	855750
856226	855828
856226	855859
856226	855943
856226	856050
856226	856144
856226	856165
856226	856179
856226	856180
856226	856181
856226	856317
856226	856320
856226	856355
856226	856426
856226	856512
856226	856572
856226	856589
856226	856704
856226	856724
856226	856736
856226	856742
856226	856746
856226	856879
856227	850325
856227	850367
856227	851440
856227	851580
856227	851799
856227	852569
856227	853100
856227	853347
856227	853369
856227	853733
856227	853928
856227	854249
856227	854303
856227	854385
856227	854513
856227	854678
856227	855239
856227	855633
856227	855639
856227	855739
856227	855765
856227	855976
856227	856240
856227	856289
856227	856600
856227	856683
856227	856852
856227	856895
856228	850298
856228	850422
856228	850649
856228	850820
856228	850894
856228	850919
856228	851125
856228	851389
856228	851407
856228	851548
856228	851632
856228	852060
856228	852319
856228	852704
856228	852757
856228	852982
856228	853029
856228	853128
856228	853335
856228	853458
856228	853610
856228	853784
856228	854116
856228	854229
856228	854939
856228	855118
856228	855269
856228	855270
856228	855335
856228	855543
856228	855977
856228	856015
856228	856603
856229	850636
856229	850761
856229	851221
856229	851259
856229	851279
856229	851284
856229	851342
856229	851646
856229	852090
856229	852937
856229	853434
856229	853604
856229	853651
856229	854090
856229	854379
856229	854856
856229	854979
856229	855242
856229	856036
856230	851259
856230	851369
856230	851744
856230	851859
856230	856610
856231	850683
856231	850893
856231	852995
856231	854469
856231	854901
856231	855068
856231	855730
856231	856012
856231	856895
856232	850626
856232	850780
856232	850843
856232	851637
856232	852424
856232	853432
856232	854883
856232	856195
856233	850445
856233	851025
856233	852398
856233	853053
856233	853434
856233	853478
856233	853576
856233	853682
856233	853719
856233	853928
856233	854085
856233	854773
856233	855101
856233	855144
856233	855640
856233	855979
856233	856278
856233	856599
856233	856613
856233	856668
856233	856713
856234	851947
856234	854105
856236	850396
856236	850419
856236	850584
856236	850636
856236	850672
856236	850719
856236	850734
856236	851076
856236	851259
856236	851369
856236	851461
856236	851504
856236	851533
856236	851542
856236	851549
856236	851580
856236	851705
856236	851708
856236	851737
856236	851752
856236	851815
856236	851910
856236	851994
856236	852021
856236	852034
856236	852089
856236	852203
856236	852295
856236	852415
856236	852453
856236	852455
856236	853353
856236	853369
856236	853385
856236	853409
856236	853712
856236	853796
856236	853814
856236	854087
856236	854206
856236	854370
856236	854379
856236	854691
856236	854701
856236	854915
856236	854976
856236	855066
856236	855154
856236	855239
856236	855404
856236	855532
856236	855586
856236	855587
856236	855625
856236	855756
856236	855819
856236	855860
856236	855892
856236	855976
856236	855984
856236	856035
856236	856076
856236	856083
856236	856195
856236	856430
856236	856518
856236	856557
856236	856559
856236	856563
856236	856571
856236	856598
856236	856607
856236	856648
856236	856680
856236	856742
856236	856840
856236	856844
856236	856847
856236	856856
856236	856895
856236	856918
856236	9164967
856237	850429
856237	850440
856237	850442
856237	850584
856237	850656
856237	850741
856237	850879
856237	850897
856237	850964
856237	851363
856237	851400
856237	851542
856237	851561
856237	851666
856237	851708
856237	851724
856237	851733
856237	851753
856237	851788
856237	851803
856237	851889
856237	851934
856237	851935
856237	851957
856237	851975
856237	852053
856237	852096
856237	852169
856237	852258
856237	852351
856237	852352
856237	852472
856237	852516
856237	852577
856237	852655
856237	852685
856237	852692
856237	852726
856237	852765
856237	852790
856237	852809
856237	853036
856237	853100
856237	853355
856237	853399
856237	853422
856237	853462
856237	853500
856237	853551
856237	853632
856237	853824
856237	853928
856237	853957
856237	854102
856237	854203
856237	854223
856237	854550
856237	854675
856237	854844
856237	854879
856237	854937
856237	854976
856237	854981
856237	855240
856237	855471
856237	855522
856237	855568
856237	855569
856237	855656
856237	855710
856237	855800
856237	855892
856237	855974
856237	856178
856237	856220
856237	856236
856237	856263
856237	856291
856237	856294
856237	856358
856237	856425
856237	856426
856237	856518
856237	856521
856237	856572
856237	856598
856237	856607
856237	856764
856237	856801
856237	856831
856237	856847
856237	856852
856237	856920
856237	856924
856239	851892
856239	854105
856239	854415
856239	855034
856239	856778
856240	850330
856240	852072
856240	854477
856241	850427
856241	851129
856241	851345
856241	851346
856241	851347
856241	851482
856241	852271
856241	852312
856241	852403
856241	852456
856241	852574
856241	853800
856241	853836
856241	854488
856241	855035
856241	855080
856241	855095
856241	855245
856241	855256
856241	855668
856241	855703
856241	856580
856241	856856
856241	856908
856241	2538731
856241	2542949
856243	850413
856243	850434
856243	851022
856243	851160
856243	851223
856243	851249
856243	851325
856243	851611
856243	851694
856243	851755
856243	851921
856243	851937
856243	852014
856243	852073
856243	852081
856243	852188
856243	852259
856243	852419
856243	852443
856243	852553
856243	852654
856243	852748
856243	852967
856243	853075
856243	853129
856243	853135
856243	853349
856243	853382
856243	853701
856243	853867
856243	853875
856243	853960
856243	854153
856243	854329
856243	854586
856243	854983
856243	855039
856243	855190
856243	855226
856243	855231
856243	855410
856243	855436
856243	855469
856243	855585
856243	855985
856243	856094
856243	856214
856243	856295
856243	856384
856243	856500
856243	856776
856246	850991
856246	851193
856246	851221
856246	851259
856246	851369
856246	851646
856246	851812
856246	852314
856246	852522
856246	852764
856246	852978
856246	853059
856246	853106
856246	853344
856246	853810
856246	854105
856246	854495
856246	854708
856246	855242
856246	855353
856246	855593
856246	855857
856246	855955
856246	856464
856246	856790
856247	850455
856247	850532
856247	850590
856247	850636
856247	850737
856247	850756
856247	850775
856247	850830
856247	850894
856247	851052
856247	851193
856247	851207
856247	851259
856247	851369
856247	851575
856247	851787
856247	851967
856247	851988
856247	852255
856247	852319
856247	852415
856247	853081
856247	853106
856247	853128
856247	853365
856247	853610
856247	853631
856247	853673
856247	853971
856247	853996
856247	854016
856247	854229
856247	854245
856247	854376
856247	854551
856247	854673
856247	854794
856247	854939
856247	854991
856247	855254
856247	855305
856247	855331
856247	855543
856247	855651
856247	855718
856247	855786
856247	855998
856247	856000
856247	856078
856247	856154
856247	856160
856247	856195
856247	856292
856247	856314
856247	856351
856247	856361
856247	856579
856247	856593
856247	856610
856247	856700
856247	856864
856247	856889
856247	856912
856249	850504
856249	850554
856249	852003
856249	852394
856249	854127
856249	855645
856249	856750
856250	851281
856251	850447
856251	850550
856251	850562
856251	850728
856251	850774
856251	850776
856251	850887
856251	850973
856251	851064
856251	851222
856251	851562
856251	851686
856251	851934
856251	851965
856251	852053
856251	852096
856251	852275
856251	852294
856251	852295
856251	852386
856251	852516
856251	852532
856251	852592
856251	852607
856251	852708
856251	852839
856251	853256
856251	853264
856251	853271
856251	853318
856251	853605
856251	853697
856251	853812
856251	854073
856251	854150
856251	854157
856251	854203
856251	854256
856251	854290
856251	854291
856251	854309
856251	854667
856251	854771
856251	854791
856251	854904
856251	854940
856251	854966
856251	855228
856251	855428
856251	855506
856251	855515
856251	855700
856251	855701
856251	855920
856251	856061
856251	856083
856251	856165
856251	856183
856251	856360
856251	856614
856251	856654
856251	856674
856251	856681
856251	856827
856251	856847
856251	856908
856251	856911
856251	856924
856252	851413
856252	852973
856252	853353
856252	855592
856252	856262
856252	856483
856253	850325
856253	850623
856253	851381
856253	851775
856253	851900
856253	852300
856253	852454
856253	853137
856253	854156
856253	854839
856253	855126
856253	855952
856253	856824
856254	850328
856254	850346
856254	850347
856254	850349
856254	850375
856254	850400
856254	850440
856254	850508
856254	850562
856254	850584
856254	850597
856254	850598
856254	850599
856254	850714
856254	850720
856254	850774
856254	850843
856254	850879
856254	850935
856254	850966
856254	850973
856254	850993
856254	851114
856254	851135
856254	851136
856254	851255
856254	851265
856254	851266
856254	851373
856254	851400
856254	851441
856254	851461
856254	851500
856254	851577
856254	851647
856254	851688
856254	851714
856254	851723
856254	851740
856254	851745
856254	851803
856254	851811
856254	851847
856254	851869
856254	851873
856254	851934
856254	851984
856254	851997
856254	852045
856254	852066
856254	852099
856254	852110
856254	852185
856254	852244
856254	852245
856254	852276
856254	852318
856254	852348
856254	852365
856254	852376
856254	852385
856254	852395
856254	852432
856254	852472
856254	852501
856254	852532
856254	852561
856254	852607
856254	852611
856254	852673
856254	852681
856254	852702
856254	852750
856254	852793
856254	852814
856254	852839
856254	852888
856254	853010
856254	853036
856254	853114
856254	853133
856254	853260
856254	853271
856254	853293
856254	853318
856254	853355
856254	853439
856254	853531
856254	853536
856254	853566
856254	853568
856254	853610
856254	853976
856254	854059
856254	854079
856254	854102
856254	854150
856254	854153
856254	854161
856254	854223
856254	854240
856254	854370
856254	854470
856254	854656
856254	854825
856254	854841
856254	854941
856254	854991
856254	855005
856254	855006
856254	855077
856254	855139
856254	855263
856254	855305
856254	855372
856254	855404
856254	855409
856254	855420
856254	855425
856254	855426
856254	855459
856254	855485
856254	855575
856254	855616
856254	855626
856254	855652
856254	855673
856254	855706
856254	855787
856254	855822
856254	855835
856254	855907
856254	855959
856254	856002
856254	856050
856254	856065
856254	856090
856254	856105
856254	856125
856254	856236
856254	856237
856254	856263
856254	856293
856254	856305
856254	856404
856254	856426
856254	856437
856254	856559
856254	856598
856254	856607
856254	856613
856254	856614
856254	856648
856254	856674
856254	856680
856254	856715
856254	856736
856254	856739
856254	856817
856254	856831
856254	856852
856254	856891
856254	856895
856254	856911
856254	856918
856254	856920
856255	850649
856255	850894
856255	850919
856255	851407
856255	851636
856255	851894
856255	852731
856255	852982
856255	853587
856255	853610
856255	854076
856255	854152
856255	855118
856255	855158
856255	855591
856255	855649
856255	855862
856255	855977
856255	856267
856255	856603
856255	856610
856260	851259
856261	851193
856261	851369
856261	852405
856261	852876
856261	853922
856261	854201
856261	854444
856261	856313
856262	850403
856262	850507
856262	850714
856262	851087
856262	851209
856262	851329
856262	851591
856262	851719
856262	852519
856262	853007
856262	853357
856262	853432
856262	853573
856262	854096
856262	854297
856262	854479
856262	854501
856262	854593
856262	855084
856262	855797
856262	855857
856262	855955
856262	856180
856262	856500
856262	856644
856263	850562
856263	850597
856263	850720
856263	850774
856263	850909
856263	851006
856263	851024
856263	851042
856263	851086
856263	851087
856263	851088
856263	851097
856263	851191
856263	851205
856263	851263
856263	851271
856263	851400
856263	851415
856263	851441
856263	851461
856263	851583
856263	851737
856263	851813
856263	851815
856263	851847
856263	851879
856263	851903
856263	852348
856263	852365
856263	852385
856263	852399
856263	852472
856263	852984
856263	853100
856263	853282
856263	853327
856263	853398
856263	853568
856263	853892
856263	854082
856263	854150
856263	854240
856263	854718
856263	854826
856263	854889
856263	854915
856263	854976
856263	855077
856263	855082
856263	855139
856263	855143
856263	855409
856263	855575
856263	855616
856263	855634
856263	855644
856263	855923
856263	855948
856263	855951
856263	855998
856263	856089
856263	856090
856263	856099
856263	856159
856263	856394
856263	856404
856263	856456
856263	856530
856263	856598
856263	856601
856263	856607
856263	856696
856263	856715
856263	856817
856263	856831
856263	856856
856263	856895
856263	856899
856263	856916
856263	856924
856264	850551
856264	850682
856264	850716
856264	850894
856264	850918
856264	851169
856264	851548
856264	851575
856264	851660
856264	852002
856264	852107
856264	852319
856264	852423
856264	852428
856264	852767
856264	853673
856264	853674
856264	853687
856264	853967
856264	854078
856264	854116
856264	854195
856264	854673
856264	854902
856264	855150
856264	855153
856264	855311
856264	855335
856264	855655
856264	855710
856264	855972
856264	856012
856264	856071
856264	856126
856264	856352
856264	856362
856264	856429
856264	856463
856264	856481
856264	856488
856264	856613
856264	856719
856264	856783
856267	850326
856267	850649
856267	850820
856267	850883
856267	850919
856267	851125
856267	851403
856267	851545
856267	851548
856267	851636
856267	851656
856267	851751
856267	851788
856267	851893
856267	852007
856267	852058
856267	852107
856267	852206
856267	852282
856267	852319
856267	852577
856267	852578
856267	852597
856267	852615
856267	852686
856267	852757
856267	853036
856267	853048
856267	853071
856267	853335
856267	853376
856267	853587
856267	853610
856267	853668
856267	853762
856267	853787
856267	853934
856267	854152
856267	854162
856267	854245
856267	854260
856267	854263
856267	854317
856267	854657
856267	854881
856267	854984
856267	855118
856267	855158
856267	855269
856267	855591
856267	855643
856267	855648
856267	855649
856267	855731
856267	855862
856267	855977
856267	856024
856267	856095
856267	856292
856267	856603
856267	856610
856267	856687
856267	856815
856267	856839
856267	856864
856267	856868
856268	853273
856268	854338
856268	854851
856268	855576
856268	855668
856268	855754
856268	856402
856268	856481
856271	851361
856271	854158
